,Value
2995,10
2996,7
2997,10
2998,12
2999,10
3000,12
3001,12
3002,12
3003,10
3004,15
3005,10
3006,10
3007,6
3008,8
3009,5
3010,7
3011,7
3012,8
3013,10
3014,9
3015,10
3016,10
3017,12
3018,10
3019,7
3020,6
3021,9
3022,11
3023,7
3024,10
3025,8
3026,8
3027,5
3028,17
3029,14
3030,11
3031,9
3032,10
3033,9
3034,11
3035,10
3036,10
3037,11
3038,11
3039,11
3040,11
3041,10
3042,5
3043,7
3044,7
3045,7
3046,8
3047,7
3048,7
3049,7
3050,8
3051,8
3052,8
3053,9
3054,3
3055,6
3056,6
3057,7
3058,4
3059,17
3060,10
3061,9
3062,10
3063,9
3064,10
3065,12
3066,8
3067,11
3068,6
3069,9
3070,11
3071,10
3072,14
3073,13
3074,5
3075,7
3076,6
3077,6
3078,9
3079,7
3080,8
3081,5
3082,4
3083,6
3084,6
3085,6
3086,8
3087,5
3088,5
3089,6
3090,4
3091,6
3092,6
3093,7
3094,7
3095,9
3096,11
3097,8
3098,13
3099,23
3100,14
3101,14
3102,5
3103,9
3104,5
3105,10
3106,7
3107,7
3108,10
3109,4
3110,7
3111,9
3112,4
3113,5
3114,5
3115,5
3116,8
3117,4
3118,7
3119,7
3120,5
3121,4
3122,10
3123,8
3124,10
3125,7
3126,9
3127,9
3128,8
3129,7
3130,7
3131,8
3132,7
3133,7
3134,7
3135,5
3136,11
3137,14
3138,15
3139,14
3140,9
3141,5
3142,6
3143,11
3144,8
3145,9
3146,13
3147,7
3148,9
3149,9
3150,8
3151,11
3152,12
3153,11
3154,8
3155,5
3156,5
3157,12
3158,10
3159,9
3160,12
3161,8
3162,9
3163,8
3164,6
3165,9
3166,5
3167,8
3168,9
3169,7
3170,9
3171,9
3172,8
3173,7
3174,6
3175,6
3176,5
3177,7
3178,7
3179,9
3180,9
3181,11
3182,7
3183,5
3184,6
3185,8
3186,9
3187,8
3188,10
3189,12
3190,5
3191,8
3192,8
3193,9
3194,10
3195,12
3196,9
3197,12
3198,11
3199,7
3200,8
3201,8
3202,10
3203,9
3204,12
3205,9
3206,9
3207,9
3208,4
3209,5
3210,4
3211,7
3212,9
3213,16
3214,16
3215,12
3216,14
3217,11
3218,16
3219,10
3220,11
3221,9
3222,8
3223,5
3224,11
3225,10
3226,11
3227,11
3228,11
3229,10
3230,12
3231,10
3232,11
3233,10
3234,12
3235,6
3236,7
3237,9
3238,11
3239,10
3240,9
3241,12
3242,12
3243,14
3244,18
3245,17
3246,11
3247,15
3248,13
3249,15
3250,13
3251,7
3252,6
3253,7
3254,8
3255,8
3256,5
3257,5
3258,8
3259,7
3260,12
3261,7
3262,11
3263,10
3264,8
3265,10
3266,9
3267,6
3268,10
3269,8
3270,11
3271,7
3272,8
3273,11
3274,9
3275,12
3276,9
3277,8
3278,14
3279,13
3280,10
3281,11
3282,8
3283,7
3284,7
3285,11
3286,10
3287,9
3288,9
3289,9
3290,9
3291,11
3292,8
3293,7
3294,9
3295,10
3296,9
3297,11
3298,11
3299,9
3300,5
3301,8
3302,5
3303,9
3304,7
3305,9
3306,5
3307,2
3308,11
3309,8
3310,7
3311,7
3312,11
3313,12
3314,9
3315,15
3316,14
3317,12
3318,7
3319,11
3320,11
3321,7
3322,7
3323,10
3324,10
3325,9
3326,5
3327,7
3328,8
3329,6
3330,15
3331,18
3332,20
3333,17
3334,14
3335,14
3336,17
3337,10
3338,9
3339,7
3340,6
3341,5
3342,6
3343,8
3344,8
3345,8
3346,7
3347,6
3348,7
3349,7
3350,9
3351,9
3352,8
3353,7
3354,9
3355,11
3356,11
3357,9
3358,11
3359,11
3360,10
3361,11
3362,12
3363,11
3364,7
3365,10
3366,10
3367,10
3368,6
3369,9
3370,8
3371,7
3372,10
3373,10
3374,9
3375,5
3376,6
3377,10
3378,4
3379,8
3380,5
3381,5
3382,6
3383,8
3384,10
3385,9
3386,12
3387,7
3388,9
3389,12
3390,16
3391,15
3392,15
3393,15
3394,15
3395,11
3396,12
3397,12
3398,10
3399,9
3400,14
3401,13
3402,13
3403,11
3404,13
3405,13
3406,16
3407,14
3408,10
3409,16
3410,16
3411,14
3412,14
3413,14
3414,24
3415,20
3416,18
3417,16
3418,13
3419,11
3420,11
3421,10
3422,11
3423,6
3424,10
3425,10
3426,10
3427,9
3428,10
3429,11
3430,12
3431,11
3432,9
3433,9
3434,7
3435,6
3436,8
3437,12
3438,21
3439,17
3440,9
3441,9
3442,11
3443,12
3444,10
3445,8
3446,7
3447,7
3448,3
3449,6
3450,7
3451,7
3452,9
3453,11
3454,11
3455,9
3456,5
3457,8
3458,8
3459,13
3460,7
3461,13
3462,4
3463,8
3464,9
3465,11
3466,8
3467,15
3468,11
3469,9
3470,8
3471,10
3472,9
3473,6
3474,9
3475,11
3476,8
3477,8
3478,13
3479,15
3480,17
3481,18
3482,12
3483,12
3484,13
3485,8
3486,7
3487,10
3488,7
3489,10
3490,8
3491,10
3492,7
3493,9
3494,8
3495,7
3496,9
3497,9
3498,8
3499,13
3500,9
3501,4
3502,8
3503,6
3504,5
3505,9
3506,8
3507,11
3508,13
3509,14
3510,13
3511,13
3512,15
3513,16
3514,17
3515,13
3516,12
3517,8
3518,9
3519,11
3520,7
3521,6
3522,12
3523,8
3524,12
3525,9
3526,11
3527,11
3528,8
3529,13
3530,13
3531,13
3532,14
3533,16
3534,16
3535,24
3536,14
3537,19
3538,17
3539,17
3540,18
3541,17
3542,14
3543,13
3544,14
3545,14
3546,14
3547,16
3548,14
3549,13
3550,12
3551,15
3552,14
3553,14
3554,17
3555,15
3556,13
3557,16
3558,17
3559,17
3560,10
3561,16
3562,16
3563,12
3564,11
3565,8
3566,9
3567,8
3568,9
3569,7
3570,10
3571,13
3572,16
3573,19
3574,9
3575,7
3576,13
3577,11
3578,11
3579,11
3580,9
3581,11
3582,15
3583,14
3584,14
3585,14
3586,13
3587,11
3588,15
3589,13
3590,15
3591,11
3592,8
3593,13
3594,10
3595,14
3596,12
3597,13
3598,15
3599,19
3600,13
3601,12
3602,17
3603,16
3604,10
3605,7
3606,10
3607,8
3608,10
3609,9
3610,16
3611,16
3612,15
3613,16
3614,14
3615,15
3616,16
3617,7
3618,9
3619,10
3620,10
3621,12
3622,11
3623,11
3624,11
3625,10
3626,11
3627,13
3628,7
3629,8
3630,7
3631,8
3632,8
3633,10
3634,11
3635,11
3636,10
3637,11
3638,8
3639,7
3640,6
3641,7
3642,8
3643,7
3644,9
3645,10
3646,12
3647,14
3648,10
3649,8
3650,10
3651,9
3652,12
3653,10
3654,12
3655,10
3656,10
3657,9
3658,11
3659,12
3660,12
3661,12
3662,11
3663,9
3664,11
3665,12
3666,13
3667,14
3668,13
3669,17
3670,12
3671,15
3672,11
3673,11
3674,11
3675,9
3676,11
3677,14
3678,13
3679,14
3680,7
3681,10
3682,10
3683,10
3684,10
3685,9
3686,12
3687,10
3688,11
3689,7
3690,11
3691,6
3692,7
3693,9
3694,3
3695,5
3696,5
3697,5
3698,4
3699,18
3700,19
3701,17
3702,19
3703,18
3704,17
3705,11
3706,13
3707,13
3708,11
3709,17
3710,19
3711,17
3712,18
3713,12
3714,17
3715,11
3716,9
3717,9
3718,10
3719,8
3720,9
3721,10
3722,8
3723,10
3724,9
3725,8
3726,7
3727,5
3728,7
3729,7
3730,7
3731,12
3732,13
3733,12
3734,12
3735,11
3736,15
3737,10
3738,7
3739,15
3740,16
3741,18
3742,11
3743,15
3744,12
3745,13
3746,11
3747,14
3748,13
3749,14
3750,15
3751,14
3752,13
3753,13
3754,14
3755,18
3756,20
3757,18
3758,8
3759,7
3760,7
3761,8
3762,10
3763,8
3764,7
3765,7
3766,8
3767,8
3768,19
3769,20
3770,11
3771,13
3772,10
3773,13
3774,20
3775,15
3776,17
3777,18
3778,16
3779,11
3780,12
3781,6
3782,15
3783,10
3784,11
3785,14
3786,12
3787,13
3788,17
3789,15
3790,20
3791,20
3792,17
3793,14
3794,17
3795,16
3796,19
3797,16
3798,17
3799,20
3800,17
3801,17
3802,16
3803,11
3804,13
3805,14
3806,13
3807,19
3808,18
3809,18
3810,19
3811,15
3812,12
3813,17
3814,16
3815,13
3816,12
3817,11
3818,8
3819,8
3820,10
3821,12
3822,10
3823,15
3824,8
3825,10
3826,18
3827,9
3828,7
3829,16
3830,9
3831,19
3832,7
3833,8
3834,8
3835,8
3836,11
3837,17
3838,13
3839,6
3840,11
3841,10
3842,9
3843,10
3844,12
3845,13
3846,12
3847,10
3848,10
3849,14
3850,12
3851,9
3852,9
3853,9
3854,9
3855,11
3856,11
3857,12
3858,11
3859,13
3860,11
3861,12
3862,16
3863,15
3864,17
3865,13
3866,15
3867,11
3868,12
3869,21
3870,10
3871,14
3872,6
3873,17
3874,10
3875,14
3876,13
3877,11
3878,13
3879,13
3880,13
3881,11
3882,10
3883,11
3884,6
3885,6
3886,7
3887,11
3888,9
3889,14
3890,13
3891,12
3892,11
3893,10
3894,8
3895,13
3896,11
3897,9
3898,8
3899,10
3900,7
3901,14
3902,8
3903,11
3904,14
3905,10
3906,14
3907,12
3908,13
3909,11
3910,11
3911,11
3912,12
3913,8
3914,10
3915,10
3916,10
3917,10
3918,10
3919,12
3920,10
3921,10
3922,19
3923,12
3924,13
3925,12
3926,11
3927,15
3928,15
3929,13
3930,11
3931,18
3932,12
3933,10
3934,12
3935,13
3936,13
3937,14
3938,15
3939,13
3940,12
3941,14
3942,11
3943,14
3944,14
3945,12
3946,14
3947,14
3948,19
3949,8
3950,7
3951,15
3952,11
3953,10
3954,9
3955,8
3956,11
3957,8
3958,10
3959,11
3960,14
3961,12
3962,10
3963,14
3964,12
3965,11
3966,21
3967,16
3968,12
3969,23
3970,12
3971,15
3972,14
3973,14
3974,13
3975,14
3976,9
3977,13
3978,9
3979,12
3980,12
3981,12
3982,10
3983,8
3984,10
3985,10
3986,16
3987,19
3988,15
3989,19
3990,8
3991,7
3992,10
3993,9
3994,16
3995,17
3996,16
3997,14
3998,19
3999,22
4000,17
4001,18
4002,13
4003,19
4004,16
4005,19
4006,8
4007,10
4008,10
4009,12
4010,15
4011,5
4012,14
4013,7
4014,6
4015,10
4016,10
4017,8
4018,9
4019,11
4020,8
4021,8
4022,6
4023,16
4024,11
4025,14
4026,17
4027,12
4028,14
4029,5
4030,4
4031,9
4032,9
4033,9
4034,7
4035,11
4036,7
4037,12
4038,9
4039,11
4040,11
4041,8
4042,9
4043,10
4044,9
4045,8
4046,6
4047,8
4048,6
4049,10
4050,14
4051,10
4052,7
4053,10
4054,13
4055,12
4056,10
4057,12
4058,6
4059,10
4060,10
4061,7
4062,7
4063,5
4064,8
4065,10
4066,9
4067,9
4068,6
4069,13
4070,15
4071,13
4072,12
4073,8
4074,10
4075,10
4076,11
4077,13
4078,13
4079,9
4080,10
4081,10
4082,11
4083,9
4084,10
4085,14
4086,10
4087,8
4088,5
4089,7
4090,6
4091,6
4092,8
4093,7
4094,9
4095,9
4096,8
4097,19
4098,20
4099,21
4100,16
4101,17
4102,23
4103,27
4104,26
4105,26
4106,6
4107,9
4108,9
4109,8
4110,8
4111,16
4112,13
4113,29
4114,33
4115,29
4116,27
4117,19
4118,24
4119,6
4120,8
4121,11
4122,10
4123,10
4124,12
4125,17
4126,14
4127,13
4128,22
4129,15
4130,18
4131,20
4132,22
4133,19
4134,21
4135,21
4136,10
4137,10
4138,9
4139,7
4140,7
4141,9
4142,8
4143,6
4144,8
4145,9
4146,8
4147,9
4148,9
4149,6
4150,9
4151,8
4152,7
4153,7
4154,12
4155,10
4156,10
4157,12
4158,12
4159,11
4160,13
4161,9
4162,6
4163,8
4164,9
4165,10
4166,9
4167,6
4168,7
4169,5
4170,6
4171,6
4172,11
4173,13
4174,11
4175,11
4176,11
4177,13
4178,7
4179,11
4180,7
4181,7
4182,10
4183,10
4184,4
4185,10
4186,6
4187,10
4188,5
4189,6
4190,10
4191,12
4192,6
4193,11
4194,7
4195,13
4196,5
4197,8
4198,11
4199,5
4200,11
4201,5
4202,7
4203,6
4204,3
4205,5
4206,8
4207,6
4208,8
4209,7
4210,8
4211,4
4212,6
4213,6
4214,5
4215,8
4216,9
4217,8
4218,11
4219,8
4220,6
4221,8
4222,6
4223,12
4224,19
4225,18
4226,13
4227,9
4228,4
4229,6
4230,11
4231,3
4232,3
4233,8
4234,10
4235,9
4236,16
4237,18
4238,17
4239,18
4240,11
4241,10
4242,12
4243,15
4244,22
4245,22
4246,17
4247,10
4248,9
4249,11
4250,10
4251,10
4252,13
4253,13
4254,4
4255,7
4256,7
4257,6
4258,5
4259,12
4260,7
4261,5
4262,7
4263,5
4264,4
4265,10
4266,7
4267,9
4268,11
4269,8
4270,9
4271,9
4272,11
4273,10
4274,10
4275,4
4276,9
4277,4
4278,6
4279,4
4280,5
4281,5
4282,5
4283,7
4284,6
4285,4
4286,7
4287,5
4288,5
4289,13
4290,8
4291,13
4292,11
4293,8
4294,11
4295,7
4296,10
4297,8
4298,10
4299,10
4300,11
4301,11
4302,12
4303,12
4304,10
4305,7
4306,10
4307,13
4308,12
4309,10
4310,6
4311,9
4312,9
4313,14
4314,9
4315,11
4316,10
4317,9
4318,6
4319,9
4320,7
4321,9
4322,7
4323,5
4324,7
4325,10
4326,10
4327,7
4328,6
4329,11
4330,7
4331,11
4332,8
4333,14
4334,13
4335,6
4336,6
4337,8
4338,10
4339,8
4340,19
4341,20
4342,18
4343,14
4344,13
4345,21
4346,26
4347,24
4348,22
4349,22
4350,20
4351,20
4352,29
4353,31
4354,23
4355,22
4356,24
4357,8
4358,15
4359,17
4360,9
4361,9
4362,6
4363,18
4364,12
4365,18
4366,14
4367,18
4368,11
4369,21
4370,23
4371,32
4372,22
4373,32
4374,27
4375,20
4376,21
4377,23
4378,27
4379,22
4380,27
4381,27
4382,21
4383,28
4384,12
4385,16
4386,16
4387,11
4388,15
4389,10
4390,19
4391,14
4392,19
4393,16
4394,20
4395,20
4396,18
4397,21
4398,10
4399,10
4400,17
4401,11
4402,14
4403,8
4404,7
4405,12
4406,11
4407,10
4408,10
4409,7
4410,11
4411,11
4412,10
4413,18
4414,8
4415,19
4416,17
4417,17
4418,6
4419,6
4420,7
4421,7
4422,7
4423,6
4424,11
4425,11
4426,10
4427,11
4428,8
4429,14
4430,13
4431,22
4432,13
4433,12
4434,10
4435,10
4436,11
4437,8
4438,10
4439,11
4440,7
4441,8
4442,6
4443,6
4444,12
4445,14
4446,10
4447,7
4448,9
4449,8
4450,10
4451,0
4452,8
4453,11
4454,9
4455,6
4456,23
4457,19
4458,18
4459,17
4460,5
4461,4
4462,4
4463,10
4464,9
4465,5
4466,8
4467,15
4468,14
4469,17
4470,16
4471,17
4472,14
4473,12
4474,11
4475,13
4476,21
4477,25
4478,14
4479,14
4480,17
4481,22
4482,14
4483,15
4484,9
4485,16
4486,13
4487,8
4488,9
4489,11
4490,12
4491,8
4492,14
4493,9
4494,12
4495,14
4496,11
4497,14
4498,15
4499,15
4500,11
4501,10
4502,9
4503,6
4504,10
4505,11
4506,13
4507,11
4508,12
4509,8
4510,13
4511,10
4512,8
4513,9
4514,10
4515,11
4516,10
4517,7
4518,9
4519,7
4520,8
4521,6
4522,7
4523,10
4524,11
4525,10
4526,10
4527,7
4528,8
4529,9
4530,9
4531,10
4532,8
4533,8
4534,7
4535,10
4536,13
4537,11
4538,9
4539,12
4540,10
4541,12
4542,12
4543,5
4544,7
4545,9
4546,6
4547,11
4548,13
4549,10
4550,15
4551,11
4552,9
4553,12
4554,7
4555,9
4556,16
4557,13
4558,11
4559,14
4560,11
4561,10
4562,13
4563,15
4564,11
4565,15
4566,12
4567,14
4568,11
4569,8
4570,8
4571,9
4572,9
4573,8
4574,8
4575,11
4576,12
4577,8
4578,10
4579,11
4580,13
4581,10
4582,5
4583,9
4584,11
4585,7
4586,9
4587,7
4588,6
4589,11
4590,7
4591,7
4592,7
4593,5
4594,6
4595,15
4596,9
4597,12
4598,12
4599,13
4600,7
4601,9
4602,7
4603,8
4604,8
4605,8
4606,12
4607,10
4608,11
4609,11
4610,10
4611,14
4612,12
4613,18
4614,21
4615,11
4616,13
4617,13
4618,14
4619,11
4620,9
4621,4
4622,6
4623,3
4624,8
4625,4
4626,7
4627,9
4628,8
4629,8
4630,10
4631,7
4632,5
4633,20
4634,16
4635,16
4636,15
4637,17
4638,22
4639,8
4640,5
4641,7
4642,8
4643,20
4644,13
4645,19
4646,20
4647,13
4648,14
4649,15
4650,21
4651,12
4652,9
4653,8
4654,21
4655,25
4656,21
4657,23
4658,22
4659,11
4660,10
4661,11
4662,12
4663,8
4664,6
4665,7
4666,13
4667,12
4668,12
4669,12
4670,11
4671,6
4672,7
4673,7
4674,6
4675,7
4676,6
4677,6
4678,9
4679,7
4680,6
4681,9
4682,9
4683,6
4684,6
4685,7
4686,18
4687,17
4688,18
4689,9
4690,12
4691,10
4692,9
4693,11
4694,8
4695,12
4696,11
4697,12
4698,14
4699,9
4700,9
4701,10
4702,11
4703,13
4704,14
4705,14
4706,12
4707,9
4708,10
4709,11
4710,13
4711,4
4712,7
4713,4
4714,12
4715,19
4716,9
4717,7
4718,11
4719,10
4720,13
4721,15
4722,11
4723,9
4724,12
4725,15
4726,7
4727,11
4728,10
4729,12
4730,13
4731,15
4732,12
4733,16
4734,14
4735,14
4736,13
4737,12
4738,13
4739,13
4740,12
4741,13
4742,13
4743,9
4744,10
4745,11
4746,12
4747,9
4748,9
4749,7
4750,8
4751,13
4752,14
4753,11
4754,12
4755,13
4756,13
4757,11
4758,9
4759,10
4760,9
4761,9
4762,12
4763,12
4764,10
4765,9
4766,12
4767,8
4768,12
4769,12
4770,9
4771,13
4772,10
4773,9
4774,10
4775,8
4776,6
4777,10
4778,8
4779,11
4780,7
4781,7
4782,13
4783,8
4784,11
4785,10
4786,14
4787,11
4788,19
4789,11
4790,14
4791,22
4792,11
4793,15
4794,11
4795,15
4796,14
4797,7
4798,10
4799,8
4800,5
4801,13
4802,14
4803,8
4804,12
4805,13
4806,7
4807,11
4808,11
4809,7
4810,25
4811,21
4812,23
4813,25
4814,12
4815,6
4816,7
4817,6
4818,9
4819,15
4820,16
4821,19
4822,14
4823,14
4824,8
4825,9
4826,10
4827,8
4828,19
4829,26
4830,22
4831,11
4832,11
4833,16
4834,13
4835,7
4836,9
4837,7
4838,10
4839,17
4840,11
4841,20
4842,19
4843,7
4844,8
4845,11
4846,12
4847,10
4848,9
4849,11
4850,7
4851,10
4852,11
4853,21
4854,9
4855,22
4856,11
4857,12
4858,13
4859,15
4860,12
4861,11
4862,13
4863,12
4864,13
4865,14
4866,10
4867,12
4868,16
4869,18
4870,20
4871,16
4872,16
4873,11
4874,12
4875,9
4876,12
4877,9
4878,9
4879,12
4880,11
4881,11
4882,13
4883,10
4884,9
4885,11
4886,10
4887,14
4888,8
4889,11
4890,12
4891,12
4892,13
4893,7
4894,11
4895,8
4896,11
4897,12
4898,10
4899,10
4900,12
4901,12
4902,7
4903,15
4904,12
4905,9
4906,6
4907,9
4908,11
4909,14
4910,11
4911,11
4912,12
4913,15
4914,10
4915,12
4916,14
4917,18
4918,14
4919,13
4920,8
4921,8
4922,11
4923,12
4924,14
4925,10
4926,13
4927,11
4928,9
4929,7
4930,6
4931,8
4932,7
4933,8
4934,11
4935,9
4936,6
4937,7
4938,8
4939,9
4940,12
4941,11
4942,9
4943,9
4944,5
4945,12
4946,9
4947,9
4948,7
4949,8
4950,8
4951,10
4952,7
4953,12
4954,9
4955,6
4956,10
4957,9
4958,9
4959,9
4960,10
4961,14
4962,7
4963,11
4964,13
4965,10
4966,7
4967,9
4968,13
4969,11
4970,12
4971,14
4972,12
4973,16
4974,12
4975,12
4976,16
4977,13
4978,9
4979,11
4980,12
4981,10
4982,14
4983,13
4984,10
4985,10
4986,21
4987,12
4988,14
4989,10
4990,11
4991,6
4992,8
4993,11
4994,1
4995,13
4996,4
4997,22
4998,19
4999,20
5000,16
5001,10
5002,13
5003,9
5004,7
5005,9
5006,12
5007,13
5008,9
5009,9
5010,15
5011,14
5012,13
5013,11
5014,14
5015,12
5016,7
5017,12
5018,8
5019,10
5020,8
5021,10
5022,11
5023,9
5024,12
5025,11
5026,12
5027,11
5028,10
5029,10
5030,10
5031,8
5032,10
5033,6
5034,8
5035,8
5036,6
5037,12
5038,10
5039,10
5040,12
5041,12
5042,11
5043,13
5044,13
5045,9
5046,12
5047,12
5048,11
5049,9
5050,8
5051,16
5052,9
5053,21
5054,19
5055,19
5056,16
5057,33
5058,16
5059,15
5060,14
5061,6
5062,34
5063,31
5064,30
5065,28
5066,35
5067,29
5068,30
5069,33
5070,31
5071,15
5072,15
5073,15
5074,20
5075,27
5076,31
5077,19
5078,10
5079,10
5080,5
5081,7
5082,15
5083,15
5084,19
5085,16
5086,18
5087,19
5088,11
5089,14
5090,9
5091,12
5092,10
5093,12
5094,10
5095,10
5096,27
5097,25
5098,30
5099,24
5100,24
5101,14
5102,12
5103,20
5104,22
5105,23
5106,12
5107,22
5108,22
5109,25
5110,14
5111,10
5112,9
5113,13
5114,19
5115,16
5116,15
5117,23
5118,17
5119,21
5120,9
5121,11
5122,10
5123,8
5124,10
5125,10
5126,10
5127,9
5128,7
5129,13
5130,10
5131,17
5132,16
5133,15
5134,13
5135,11
5136,13
5137,15
5138,15
5139,15
5140,11
5141,17
5142,8
5143,7
5144,6
5145,9
5146,11
5147,10
5148,10
5149,11
5150,12
5151,10
5152,12
5153,9
5154,10
5155,14
5156,13
5157,10
5158,8
5159,9
5160,10
5161,7
5162,12
5163,9
5164,10
5165,11
5166,12
5167,9
5168,11
5169,12
5170,11
5171,15
5172,21
5173,23
5174,9
5175,14
5176,15
5177,16
5178,16
5179,23
5180,23
5181,24
5182,9
5183,11
5184,8
5185,10
5186,17
5187,16
5188,15
5189,14
5190,16
5191,12
5192,10
5193,8
5194,10
5195,11
5196,8
5197,10
5198,6
5199,16
5200,11
5201,16
5202,11
5203,16
5204,7
5205,15
5206,15
5207,15
5208,17
5209,18
5210,8
5211,14
5212,10
5213,13
5214,15
5215,7
5216,12
5217,5
5218,14
5219,11
5220,14
5221,18
5222,12
5223,17
5224,20
5225,20
5226,16
5227,18
5228,18
5229,19
5230,19
5231,15
5232,15
5233,18
5234,17
5235,11
5236,16
5237,10
5238,8
5239,13
5240,12
5241,9
5242,19
5243,10
5244,8
5245,16
5246,13
5247,20
5248,12
5249,14
5250,14
5251,13
5252,12
5253,11
5254,11
5255,11
5256,10
5257,13
5258,8
5259,11
5260,12
5261,9
5262,9
5263,10
5264,7
5265,11
5266,21
5267,18
5268,17
5269,22
5270,14
5271,10
5272,10
5273,8
5274,9
5275,7
5276,7
5277,8
5278,8
5279,25
5280,17
5281,23
5282,23
5283,25
5284,8
5285,8
5286,12
5287,10
5288,11
5289,10
5290,10
5291,6
5292,10
5293,7
5294,6
5295,9
5296,8
5297,8
5298,11
5299,10
5300,10
5301,8
5302,9
5303,4
5304,6
5305,5
5306,10
5307,14
5308,12
5309,11
5310,10
5311,10
5312,11
5313,7
5314,7
5315,7
5316,6
5317,7
5318,9
5319,5
5320,7
5321,7
5322,5
5323,4
5324,6
5325,5
5326,7
5327,10
5328,11
5329,8
5330,8
5331,12
5332,18
5333,20
5334,26
5335,15
5336,14
5337,27
5338,16
5339,14
5340,2
5341,12
5342,1
5343,22
5344,20
5345,8
5346,11
5347,10
5348,10
5349,12
5350,10
5351,10
5352,11
5353,11
5354,10
5355,10
5356,11
5357,12
5358,20
5359,16
5360,16
5361,15
5362,14
5363,10
5364,12
5365,11
5366,6
5367,12
5368,12
5369,12
5370,14
5371,14
5372,15
5373,13
5374,9
5375,10
5376,14
5377,13
5378,11
5379,12
5380,9
5381,14
5382,9
5383,13
5384,13
5385,12
5386,13
5387,15
5388,13
5389,14
5390,21
5391,18
5392,17
5393,15
5394,11
5395,12
5396,13
5397,11
5398,17
5399,20
5400,20
5401,17
5402,9
5403,11
5404,12
5405,12
5406,10
5407,11
5408,12
5409,13
5410,12
5411,14
5412,19
5413,19
5414,13
5415,12
5416,13
5417,12
5418,6
5419,10
5420,11
5421,8
5422,9
5423,9
5424,8
5425,15
5426,14
5427,15
5428,15
5429,12
5430,16
5431,13
5432,9
5433,18
5434,11
5435,12
5436,15
5437,11
5438,14
5439,14
5440,17
5441,14
5442,14
5443,14
5444,18
5445,11
5446,21
5447,10
5448,14
5449,10
5450,12
5451,12
5452,9
5453,11
5454,16
5455,15
5456,9
5457,9
5458,6
5459,9
5460,9
5461,11
5462,11
5463,10
5464,11
5465,10
5466,10
5467,12
5468,6
5469,8
5470,13
5471,14
5472,8
5473,8
5474,12
5475,9
5476,10
5477,11
5478,8
5479,15
5480,11
5481,14
5482,15
5483,10
5484,12
5485,13
5486,14
5487,12
5488,13
5489,10
5490,14
5491,14
5492,13
5493,13
5494,9
5495,10
5496,12
5497,13
5498,13
5499,17
5500,20
5501,20
5502,9
5503,9
5504,8
5505,14
5506,12
5507,8
5508,12
5509,11
5510,11
5511,11
5512,8
5513,12
5514,7
5515,7
5516,10
5517,7
5518,13
5519,11
5520,10
5521,9
5522,12
5523,13
5524,12
5525,14
5526,12
5527,10
5528,10
5529,10
5530,8
5531,11
5532,12
5533,15
5534,10
5535,12
5536,8
5537,5
5538,7
5539,9
5540,15
5541,16
5542,14
5543,14
5544,16
5545,17
5546,18
5547,20
5548,16
5549,17
5550,8
5551,16
5552,12
5553,9
5554,10
5555,14
5556,14
5557,13
5558,13
5559,14
5560,12
5561,12
5562,12
5563,12
5564,13
5565,13
5566,15
5567,6
5568,12
5569,13
5570,5
5571,8
5572,9
5573,10
5574,12
5575,11
5576,13
5577,14
5578,14
5579,9
5580,11
5581,10
5582,9
5583,18
5584,16
5585,12
5586,14
5587,21
5588,17
5589,17
5590,15
5591,10
5592,15
5593,6
5594,3
5595,10
5596,8
5597,14
5598,8
5599,10
5600,14
5601,13
5602,7
5603,14
5604,14
5605,16
5606,15
5607,19
5608,10
5609,8
5610,17
5611,14
5612,13
5613,15
5614,17
5615,18
5616,20
5617,12
5618,10
5619,14
5620,11
5621,13
5622,13
5623,9
5624,10
5625,11
5626,10
5627,10
5628,8
5629,9
5630,9
5631,13
5632,11
5633,12
5634,14
5635,12
5636,9
5637,7
5638,8
5639,8
5640,7
5641,10
5642,11
5643,15
5644,15
5645,16
5646,18
5647,11
5648,8
5649,9
5650,10
5651,11
5652,15
5653,13
5654,17
5655,15
5656,18
5657,13
5658,13
5659,9
5660,14
5661,11
5662,14
5663,14
5664,17
5665,14
5666,10
5667,12
5668,11
5669,8
5670,11
5671,9
5672,13
5673,10
5674,12
5675,6
5676,9
5677,8
5678,11
5679,8
5680,11
5681,13
5682,12
5683,12
5684,12
5685,11
5686,9
5687,13
5688,7
5689,13
5690,8
5691,10
5692,11
5693,11
5694,14
5695,13
5696,12
5697,14
5698,11
5699,11
5700,13
5701,12
5702,14
5703,14
5704,13
5705,11
5706,9
5707,13
5708,17
5709,12
5710,13
5711,12
5712,12
5713,15
5714,13
5715,16
5716,15
5717,14
5718,14
5719,10
5720,11
5721,15
5722,14
5723,13
5724,17
5725,16
5726,16
5727,17
5728,13
5729,15
5730,9
5731,12
5732,16
5733,16
5734,14
5735,15
5736,15
5737,13
5738,7
5739,7
5740,13
5741,22
5742,16
5743,19
5744,20
5745,20
5746,26
5747,27
5748,24
5749,26
5750,26
5751,19
5752,22
5753,23
5754,21
5755,17
5756,17
5757,13
5758,19
5759,10
5760,11
5761,10
5762,18
5763,16
5764,19
5765,19
5766,7
5767,7
5768,5
5769,6
5770,5
5771,6
5772,4
5773,6
5774,19
5775,12
5776,13
5777,15
5778,11
5779,8
5780,11
5781,9
5782,7
5783,15
5784,5
5785,11
5786,10
5787,7
5788,12
5789,13
5790,9
5791,7
5792,11
5793,11
